PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,0.4,2,33.294,2,-1.74,2,0.4,2,-1.74,2,33.294,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,1.4,2,33.289,2,-1.737,2,1.4,2,-1.737,2,33.289,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,3.5,2,33.291,2,-1.739,2,3.5,2,-1.739,2,33.291,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,5.6,2,33.29,2,-1.737,2,5.6,2,-1.737,2,33.29,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,7.4,2,33.291,2,-1.736,2,7.4,2,-1.736,2,33.291,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,9.3,2,33.29,2,-1.735,2,9.3,2,-1.735,2,33.29,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,11.6,2,33.29,2,-1.734,2,11.6,2,-1.734,2,33.29,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,13.7,2,33.291,2,-1.733,2,13.7,2,-1.733,2,33.291,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,15.6,2,33.292,2,-1.733,2,15.6,2,-1.733,2,33.292,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,17.4,2,33.292,2,-1.732,2,17.4,2,-1.732,2,33.292,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,19.3,2,33.291,2,-1.732,2,19.3,2,-1.732,2,33.291,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,21.6,2,33.291,2,-1.733,2,21.6,2,-1.733,2,33.291,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,23.6,2,33.291,2,-1.733,2,23.6,2,-1.733,2,33.291,2
7900697,2025-03-11T15:55:30Z,1,-66.34392,119.33401,1,25.5,2,33.292,2,-1.733,2,25.5,2,-1.733,2,33.292,2
