PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,0.2,1,33.901,1,3.539,1,0.2,1,3.539,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,1.5,1,33.899,1,3.539,1,1.5,1,3.539,1,33.899,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,3.5,1,33.899,1,3.539,1,3.5,1,3.539,1,33.899,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,4.9,1,33.901,1,3.537,1,4.9,1,3.537,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,6.0,1,33.901,1,3.536,1,6.0,1,3.536,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,7.5,1,33.901,1,3.536,1,7.5,1,3.536,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,9.4,1,33.9,1,3.538,1,9.4,1,3.538,1,33.9,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,11.4,1,33.901,1,3.536,1,11.4,1,3.536,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,13.6,1,33.901,1,3.537,1,13.6,1,3.537,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,15.2,1,33.902,1,3.535,1,15.2,1,3.535,1,33.902,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,17.3,1,33.901,1,3.535,1,17.3,1,3.535,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,19.4,1,33.901,1,3.538,1,19.4,1,3.538,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,21.2,1,33.903,1,3.531,1,21.2,1,3.531,1,33.903,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,23.3,1,33.901,1,3.528,1,23.3,1,3.528,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,25.5,1,33.9,1,3.528,1,25.5,1,3.528,1,33.9,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,27.6,1,33.9,1,3.527,1,27.6,1,3.527,1,33.9,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,29.6,1,33.901,1,3.528,1,29.6,1,3.528,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,31.6,1,33.9,1,3.527,1,31.6,1,3.527,1,33.9,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,33.5,1,33.901,1,3.527,1,33.5,1,3.527,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,35.7,1,33.9,1,3.522,1,35.7,1,3.522,1,33.9,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,37.5,1,33.9,1,3.52,1,37.5,1,3.52,1,33.9,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,39.3,1,33.9,1,3.518,1,39.3,1,3.518,1,33.9,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,41.4,1,33.899,1,3.516,1,41.4,1,3.516,1,33.899,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,43.3,1,33.898,1,3.512,1,43.3,1,3.512,1,33.898,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,45.2,1,33.898,1,3.453,1,45.2,1,3.453,1,33.898,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,47.5,1,33.901,1,3.374,1,47.5,1,3.374,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,49.4,1,33.901,1,3.316,1,49.4,1,3.316,1,33.901,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,51.2,1,33.904,1,3.274,1,51.2,1,3.274,1,33.904,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,53.5,1,33.904,1,3.222,1,53.5,1,3.222,1,33.904,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,55.3,1,33.903,1,3.2,1,55.3,1,3.2,1,33.903,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,57.2,1,33.902,1,3.132,1,57.2,1,3.132,1,33.902,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,59.3,1,33.915,1,2.885,1,59.3,1,2.885,1,33.915,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,61.4,1,33.928,1,2.676,1,61.4,1,2.676,1,33.928,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,63.6,1,33.936,1,2.26,1,63.6,1,2.26,1,33.936,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,65.7,1,33.949,1,2.065,1,65.7,1,2.065,1,33.949,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,67.4,1,33.973,1,1.608,1,67.4,1,1.608,1,33.973,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,69.3,1,33.994,1,1.387,1,69.3,1,1.387,1,33.994,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,71.3,1,34.014,1,1.191,1,71.3,1,1.191,1,34.014,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,73.3,1,34.017,1,1.096,1,73.3,1,1.096,1,34.017,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,75.6,1,34.035,1,0.801,1,75.6,1,0.801,1,34.035,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,77.6,1,34.053,1,0.667,1,77.6,1,0.667,1,34.053,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,79.6,1,34.049,1,0.628,1,79.6,1,0.628,1,34.049,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,81.6,1,34.053,1,0.595,1,81.6,1,0.595,1,34.053,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,83.2,1,34.065,1,0.468,1,83.2,1,0.468,1,34.065,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,85.3,1,34.072,1,0.394,1,85.3,1,0.394,1,34.072,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,87.4,1,34.077,1,0.337,1,87.4,1,0.337,1,34.077,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,89.1,1,34.09,1,0.299,1,89.1,1,0.299,1,34.09,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,91.3,1,34.093,1,0.268,1,91.3,1,0.268,1,34.093,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,93.5,1,34.104,1,0.231,1,93.5,1,0.231,1,34.104,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,95.3,1,34.103,1,0.219,1,95.3,1,0.219,1,34.103,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,97.1,1,34.11,1,0.204,1,97.1,1,0.204,1,34.11,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,99.4,1,34.114,1,0.174,1,99.4,1,0.174,1,34.114,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,101.6,1,34.117,1,0.155,1,101.6,1,0.155,1,34.117,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,103.4,1,34.119,1,0.124,1,103.4,1,0.124,1,34.119,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,105.3,1,34.123,1,0.097,1,105.3,1,0.097,1,34.123,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,107.1,1,34.13,1,0.064,1,107.1,1,0.064,1,34.13,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,109.4,1,34.137,1,0.05,1,109.4,1,0.05,1,34.137,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,111.7,1,34.15,1,0.061,1,111.7,1,0.061,1,34.15,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,113.7,1,34.169,1,0.158,1,113.7,1,0.158,1,34.169,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,115.6,1,34.171,1,0.191,1,115.6,1,0.191,1,34.171,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,117.5,1,34.182,1,0.187,1,117.5,1,0.187,1,34.182,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,119.4,1,34.191,1,0.16,1,119.4,1,0.16,1,34.191,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,121.3,1,34.194,1,0.205,1,121.3,1,0.205,1,34.194,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,123.3,1,34.204,1,0.22,1,123.3,1,0.22,1,34.204,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,125.2,1,34.208,1,0.45,1,125.2,1,0.45,1,34.208,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,127.1,1,34.249,1,0.601,1,127.1,1,0.601,1,34.249,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,129.1,1,34.25,1,0.611,1,129.1,1,0.611,1,34.25,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,131.0,1,34.249,1,0.604,1,131.0,1,0.604,1,34.249,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,133.4,1,34.252,1,0.577,1,133.4,1,0.577,1,34.252,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,135.8,1,34.245,1,0.461,1,135.8,1,0.461,1,34.245,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,137.7,1,34.277,1,0.617,1,137.7,1,0.617,1,34.277,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,139.7,1,34.286,1,0.666,1,139.7,1,0.666,1,34.286,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,141.6,1,34.289,1,0.669,1,141.6,1,0.669,1,34.289,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,143.5,1,34.289,1,0.687,1,143.5,1,0.687,1,34.289,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,145.4,1,34.326,1,0.872,1,145.4,1,0.872,1,34.326,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,147.3,1,34.313,1,1.081,1,147.3,1,1.081,1,34.313,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,149.2,1,34.357,1,1.214,1,149.2,1,1.214,1,34.357,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,151.2,1,34.346,1,1.088,1,151.2,1,1.088,1,34.346,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,153.2,1,34.348,1,1.057,1,153.2,1,1.057,1,34.348,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,155.2,1,34.343,1,0.917,1,155.2,1,0.917,1,34.343,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,157.2,1,34.348,1,0.924,1,157.2,1,0.924,1,34.348,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,159.2,1,34.358,1,0.95,1,159.2,1,0.95,1,34.358,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,161.3,1,34.353,1,0.976,1,161.3,1,0.976,1,34.353,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,163.3,1,34.373,1,1.031,1,163.3,1,1.031,1,34.373,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,165.4,1,34.383,1,1.16,1,165.4,1,1.16,1,34.383,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,167.3,1,34.4,1,1.228,1,167.3,1,1.228,1,34.4,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,169.2,1,34.406,1,1.23,1,169.2,1,1.23,1,34.406,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,171.1,1,34.407,1,1.226,1,171.1,1,1.226,1,34.407,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,173.3,1,34.409,1,1.234,1,173.3,1,1.234,1,34.409,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,175.6,1,34.408,1,1.23,1,175.6,1,1.23,1,34.408,1
5905593,2025-02-10T05:24:20Z,1,-59.10434,92.47502,1,177.6,1,34.411,1,1.127,1,177.6,1,1.127,1,34.411,1
