PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,0.4,1,35.687,1,18.978,1,0.4,1,18.978,1,35.687,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,1.5,1,35.678,1,18.987,1,1.5,1,18.987,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,3.5,1,35.679,1,18.987,1,3.5,1,18.987,1,35.679,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,5.0,1,35.681,1,18.986,1,5.0,1,18.986,1,35.681,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,5.7,1,35.681,1,18.986,1,5.7,1,18.986,1,35.681,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,7.3,1,35.68,1,18.984,1,7.3,1,18.984,1,35.68,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,9.4,1,35.681,1,18.978,1,9.4,1,18.978,1,35.681,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,11.2,1,35.68,1,18.977,1,11.2,1,18.977,1,35.68,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,13.3,1,35.678,1,18.96,1,13.3,1,18.96,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,15.5,1,35.681,1,18.958,1,15.5,1,18.958,1,35.681,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,17.7,1,35.68,1,18.954,1,17.7,1,18.954,1,35.68,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,19.7,1,35.679,1,18.935,1,19.7,1,18.935,1,35.679,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,21.8,1,35.679,1,18.929,1,21.8,1,18.929,1,35.679,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,23.9,1,35.678,1,18.925,1,23.9,1,18.925,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,25.4,1,35.68,1,18.919,1,25.4,1,18.919,1,35.68,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,27.0,1,35.679,1,18.919,1,27.0,1,18.919,1,35.679,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,29.1,1,35.679,1,18.917,1,29.1,1,18.917,1,35.679,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,31.1,1,35.678,1,18.917,1,31.1,1,18.917,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,33.2,1,35.678,1,18.916,1,33.2,1,18.916,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,35.3,1,35.678,1,18.916,1,35.3,1,18.916,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,37.4,1,35.678,1,18.915,1,37.4,1,18.915,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,39.5,1,35.678,1,18.915,1,39.5,1,18.915,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,41.6,1,35.678,1,18.914,1,41.6,1,18.914,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,43.4,1,35.679,1,18.912,1,43.4,1,18.912,1,35.679,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,45.0,1,35.678,1,18.912,1,45.0,1,18.912,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,47.0,1,35.677,1,18.909,1,47.0,1,18.909,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,49.1,1,35.678,1,18.906,1,49.1,1,18.906,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,51.3,1,35.677,1,18.908,1,51.3,1,18.908,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,53.4,1,35.677,1,18.908,1,53.4,1,18.908,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,55.6,1,35.678,1,18.907,1,55.6,1,18.907,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,57.8,1,35.677,1,18.908,1,57.8,1,18.908,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,59.5,1,35.678,1,18.908,1,59.5,1,18.908,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,61.1,1,35.677,1,18.908,1,61.1,1,18.908,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,63.3,1,35.677,1,18.909,1,63.3,1,18.909,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,65.6,1,35.677,1,18.909,1,65.6,1,18.909,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,67.8,1,35.677,1,18.91,1,67.8,1,18.91,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,69.5,1,35.678,1,18.91,1,69.5,1,18.91,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,71.1,1,35.677,1,18.909,1,71.1,1,18.909,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,73.2,1,35.677,1,18.905,1,73.2,1,18.905,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,75.4,1,35.677,1,18.904,1,75.4,1,18.904,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,77.6,1,35.677,1,18.904,1,77.6,1,18.904,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,79.8,1,35.678,1,18.903,1,79.8,1,18.903,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,81.5,1,35.678,1,18.903,1,81.5,1,18.903,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,83.1,1,35.677,1,18.903,1,83.1,1,18.903,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,85.3,1,35.676,1,18.904,1,85.3,1,18.904,1,35.676,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,87.4,1,35.677,1,18.903,1,87.4,1,18.903,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,89.7,1,35.678,1,18.903,1,89.7,1,18.903,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,91.8,1,35.677,1,18.903,1,91.8,1,18.903,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,93.5,1,35.677,1,18.903,1,93.5,1,18.903,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,95.2,1,35.677,1,18.903,1,95.2,1,18.903,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,97.4,1,35.678,1,18.903,1,97.4,1,18.903,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,99.7,1,35.677,1,18.904,1,99.7,1,18.904,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,101.4,1,35.677,1,18.904,1,101.4,1,18.904,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,103.0,1,35.677,1,18.904,1,103.0,1,18.904,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,105.2,1,35.678,1,18.904,1,105.2,1,18.904,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,107.4,1,35.678,1,18.904,1,107.4,1,18.904,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,109.6,1,35.678,1,18.903,1,109.6,1,18.903,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,111.7,1,35.677,1,18.905,1,111.7,1,18.905,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,113.5,1,35.678,1,18.905,1,113.5,1,18.905,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,115.1,1,35.677,1,18.905,1,115.1,1,18.905,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,117.2,1,35.677,1,18.906,1,117.2,1,18.906,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,119.3,1,35.678,1,18.905,1,119.3,1,18.905,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,121.4,1,35.678,1,18.906,1,121.4,1,18.906,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,123.5,1,35.677,1,18.907,1,123.5,1,18.907,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,125.6,1,35.677,1,18.907,1,125.6,1,18.907,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,127.7,1,35.678,1,18.907,1,127.7,1,18.907,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,129.7,1,35.677,1,18.908,1,129.7,1,18.908,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,131.6,1,35.677,1,18.908,1,131.6,1,18.908,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,133.7,1,35.678,1,18.908,1,133.7,1,18.908,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,135.7,1,35.677,1,18.909,1,135.7,1,18.909,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,137.7,1,35.677,1,18.909,1,137.7,1,18.909,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,139.8,1,35.677,1,18.91,1,139.8,1,18.91,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,141.8,1,35.678,1,18.909,1,141.8,1,18.909,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,143.8,1,35.677,1,18.91,1,143.8,1,18.91,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,145.8,1,35.678,1,18.91,1,145.8,1,18.91,1,35.678,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,147.8,1,35.677,1,18.911,1,147.8,1,18.911,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,149.8,1,35.677,1,18.911,1,149.8,1,18.911,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,151.7,1,35.677,1,18.911,1,151.7,1,18.911,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,153.7,1,35.677,1,18.911,1,153.7,1,18.911,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,155.6,1,35.677,1,18.911,1,155.6,1,18.911,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,157.5,1,35.677,1,18.911,1,157.5,1,18.911,1,35.677,1
5905607,2025-08-17T05:47:20Z,1,-30.02105,168.89235,1,159.4,1,35.677,1,18.912,1,159.4,1,18.912,1,35.677,1
