PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,2.74,2,33.6823,2,-1.712,2,3.36,2,-1.712,2,33.6823,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,3.98,2,33.6824,2,-1.707,2,4.6,2,-1.707,2,33.6824,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,5.12,2,33.6762,2,-1.695,2,5.74,2,-1.695,2,33.6762,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,6.05,2,33.6834,2,-1.694,2,6.67,2,-1.694,2,33.6834,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,7.16,2,33.6781,2,-1.692,2,7.78,2,-1.692,2,33.6781,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,8.05,2,33.684,2,-1.69,2,8.67,2,-1.69,2,33.684,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,9.27,2,33.684,2,-1.687,2,9.89,2,-1.687,2,33.684,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,10.05,2,33.6849,2,-1.689,2,10.67,2,-1.689,2,33.6849,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,11.31,2,33.6857,2,-1.686,2,11.93,2,-1.686,2,33.6857,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,12.02,2,33.6849,2,-1.688,2,12.64,2,-1.688,2,33.6849,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,13.18,2,33.6851,2,-1.688,2,13.8,2,-1.688,2,33.6851,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,13.95,2,33.6847,2,-1.686,2,14.57,2,-1.686,2,33.6847,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,15.19,2,33.6846,2,-1.682,2,15.81,2,-1.682,2,33.6846,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,15.98,2,33.6855,2,-1.684,2,16.6,2,-1.684,2,33.6855,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,17.23,2,33.6835,2,-1.683,2,17.85,2,-1.683,2,33.6835,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,17.97,2,33.6851,2,-1.683,2,18.59,2,-1.683,2,33.6851,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,19.44,2,33.6862,2,-1.683,2,20.06,2,-1.683,2,33.6862,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,20.02,2,33.6857,2,-1.683,2,20.64,2,-1.683,2,33.6857,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,21.38,2,33.6864,2,-1.684,2,22.0,2,-1.684,2,33.6864,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,22.02,2,33.6861,2,-1.683,2,22.64,2,-1.683,2,33.6861,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,23.22,2,33.6862,2,-1.684,2,23.84,2,-1.684,2,33.6862,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,24.02,2,33.6865,2,-1.682,2,24.64,2,-1.682,2,33.6865,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,25.27,2,33.6916,2,-1.676,2,25.89,2,-1.676,2,33.6916,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,26.01,2,33.693,2,-1.672,2,26.63,2,-1.672,2,33.693,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,27.3,2,33.6958,2,-1.669,2,27.92,2,-1.669,2,33.6958,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,27.95,2,33.6955,2,-1.668,2,28.57,2,-1.668,2,33.6955,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,29.3,2,33.6956,2,-1.668,2,29.92,2,-1.668,2,33.6956,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,29.98,2,33.6961,2,-1.668,2,30.6,2,-1.668,2,33.6961,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,31.2,2,33.6962,2,-1.667,2,31.82,2,-1.667,2,33.6962,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,32.01,2,33.6965,2,-1.666,2,32.63,2,-1.666,2,33.6965,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,33.34,2,33.6968,2,-1.666,2,33.96,2,-1.666,2,33.6968,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,34.0,2,33.6968,2,-1.666,2,34.62,2,-1.666,2,33.6968,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,35.29,2,33.6975,2,-1.666,2,35.91,2,-1.666,2,33.6975,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,36.0,2,33.6975,2,-1.665,2,36.62,2,-1.665,2,33.6975,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,37.34,2,33.6983,2,-1.663,2,37.96,2,-1.663,2,33.6983,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,38.01,2,33.699,2,-1.663,2,38.63,2,-1.663,2,33.699,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,39.31,2,33.6996,2,-1.663,2,39.93,2,-1.663,2,33.6996,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,39.99,2,33.6996,2,-1.663,2,40.61,2,-1.663,2,33.6996,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,41.38,2,33.7005,2,-1.663,2,42.0,2,-1.663,2,33.7005,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,41.98,2,33.7004,2,-1.663,2,42.6,2,-1.663,2,33.7004,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,43.39,2,33.7007,2,-1.662,2,44.01,2,-1.662,2,33.7007,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,43.97,2,33.7023,2,-1.661,2,44.59,2,-1.661,2,33.7023,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,45.56,2,33.705,2,-1.656,2,46.18,2,-1.656,2,33.705,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,46.01,2,33.7064,2,-1.653,2,46.63,2,-1.653,2,33.7064,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,47.45,2,33.7154,2,-1.626,2,48.07,2,-1.626,2,33.7154,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,48.06,2,33.7231,2,-1.618,2,48.68,2,-1.618,2,33.7231,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,49.42,2,33.7331,2,-1.604,2,50.04,2,-1.604,2,33.7331,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,50.0,2,33.7399,2,-1.595,2,50.62,2,-1.595,2,33.7399,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,51.98,2,33.7493,2,-1.577,2,52.6,2,-1.577,2,33.7493,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,53.98,2,33.7571,2,-1.549,2,54.6,2,-1.549,2,33.7571,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,54.47,2,33.7581,2,-1.545,2,55.09,2,-1.545,2,33.7581,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,55.97,2,33.7598,2,-1.526,2,56.59,2,-1.526,2,33.7598,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,57.98,2,33.7665,2,-1.501,2,58.6,2,-1.501,2,33.7665,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,59.67,2,33.7612,2,-1.492,2,60.29,2,-1.492,2,33.7612,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,60.01,2,33.7685,2,-1.495,2,60.63,2,-1.495,2,33.7685,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,62.02,2,33.7724,2,-1.474,2,62.64,2,-1.474,2,33.7724,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,64.0,2,33.779,2,-1.444,2,64.62,2,-1.444,2,33.779,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,64.73,2,33.7782,2,-1.434,2,65.35,2,-1.434,2,33.7782,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,65.98,2,33.7835,2,-1.437,2,66.6,2,-1.437,2,33.7835,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,67.99,2,33.7902,2,-1.411,2,68.61,2,-1.411,2,33.7902,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,69.58,2,33.7964,2,-1.391,2,70.2,2,-1.391,2,33.7964,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,70.01,2,33.7993,2,-1.395,2,70.63,2,-1.395,2,33.7993,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,72.01,2,33.8051,2,-1.383,2,72.63,2,-1.383,2,33.8051,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,73.98,2,33.8122,2,-1.359,2,74.6,2,-1.359,2,33.8122,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,74.45,2,33.8102,2,-1.358,2,75.07,2,-1.358,2,33.8102,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,75.96,2,33.8198,2,-1.315,2,76.58,2,-1.315,2,33.8198,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,77.95,2,33.8277,2,-1.286,2,78.57,2,-1.286,2,33.8277,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,79.45,2,33.8278,2,-1.258,2,80.07,2,-1.258,2,33.8278,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,79.95,2,33.8298,2,-1.256,2,80.57,2,-1.256,2,33.8298,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,81.96,2,33.8348,2,-1.226,2,82.58,2,-1.226,2,33.8348,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,83.96,2,33.8372,2,-1.215,2,84.58,2,-1.215,2,33.8372,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,84.57,2,33.8359,2,-1.219,2,85.19,2,-1.219,2,33.8359,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,86.0,2,33.8375,2,-1.22,2,86.62,2,-1.22,2,33.8375,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,88.03,2,33.8383,2,-1.22,2,88.65,2,-1.22,2,33.8383,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,89.38,2,33.8407,2,-1.219,2,90.0,2,-1.219,2,33.8407,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,90.0,2,33.8414,2,-1.214,2,90.62,2,-1.214,2,33.8414,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,91.99,2,33.8472,2,-1.178,2,92.61,2,-1.178,2,33.8472,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,93.97,2,33.8474,2,-1.155,2,94.59,2,-1.155,2,33.8474,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,94.35,2,33.8511,2,-1.149,2,94.97,2,-1.149,2,33.8511,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,96.0,2,33.8512,2,-1.126,2,96.62,2,-1.126,2,33.8512,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,98.04,2,33.8542,2,-1.116,2,98.66,2,-1.116,2,33.8542,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,99.41,2,33.8545,2,-1.113,2,100.03,2,-1.113,2,33.8545,2
7900699,2025-03-26T17:27:45Z,1,-65.28374,99.15614,1,100.0,2,33.8552,2,-1.112,2,100.62,2,-1.112,2,33.8552,2
