PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,0.2,1,35.053,1,13.157,1,0.2,1,13.157,1,35.053,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,1.4,1,35.055,1,13.153,1,1.4,1,13.153,1,35.055,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,3.6,1,35.056,1,13.151,1,3.6,1,13.151,1,35.056,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,4.9,1,35.058,1,13.15,1,4.9,1,13.15,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,5.8,1,35.058,1,13.15,1,5.8,1,13.15,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,7.3,1,35.058,1,13.15,1,7.3,1,13.15,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,9.2,1,35.058,1,13.15,1,9.2,1,13.15,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,11.4,1,35.057,1,13.151,1,11.4,1,13.151,1,35.057,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,13.8,1,35.058,1,13.151,1,13.8,1,13.151,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,15.9,1,35.058,1,13.15,1,15.9,1,13.15,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,17.8,1,35.058,1,13.151,1,17.8,1,13.151,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,19.8,1,35.058,1,13.151,1,19.8,1,13.151,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,21.4,1,35.058,1,13.148,1,21.4,1,13.148,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,23.0,1,35.058,1,13.15,1,23.0,1,13.15,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,25.2,1,35.058,1,13.151,1,25.2,1,13.151,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,27.3,1,35.058,1,13.151,1,27.3,1,13.151,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,29.5,1,35.058,1,13.152,1,29.5,1,13.152,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,31.6,1,35.058,1,13.151,1,31.6,1,13.151,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,33.7,1,35.058,1,13.152,1,33.7,1,13.152,1,35.058,1
5905605,2025-05-16T00:49:20Z,1,-43.50419,143.87545,1,35.4,1,35.058,1,13.152,1,35.4,1,13.152,1,35.058,1
