PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,0.4,2,33.435,2,-1.783,2,0.4,2,-1.783,2,33.435,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,1.1,2,33.441,2,-1.789,2,1.1,2,-1.789,2,33.441,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,4.4,2,33.441,2,-1.793,2,4.4,2,-1.793,2,33.441,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,7.7,2,33.44,2,-1.793,2,7.7,2,-1.793,2,33.44,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,11.1,2,33.44,2,-1.793,2,11.1,2,-1.793,2,33.44,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,14.5,2,33.441,2,-1.794,2,14.5,2,-1.794,2,33.441,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,17.9,2,33.454,2,-1.794,2,17.9,2,-1.794,2,33.454,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,21.3,2,33.462,2,-1.788,2,21.3,2,-1.788,2,33.462,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,24.7,2,33.466,2,-1.776,2,24.7,2,-1.776,2,33.466,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,28.0,2,33.479,2,-1.739,2,28.0,2,-1.739,2,33.479,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,31.4,2,33.503,2,-1.724,2,31.4,2,-1.724,2,33.503,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,34.7,2,33.51,2,-1.715,2,34.7,2,-1.715,2,33.51,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,38.1,2,33.522,2,-1.715,2,38.1,2,-1.715,2,33.522,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,41.5,2,33.527,2,-1.702,2,41.5,2,-1.702,2,33.527,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,44.8,2,33.548,2,-1.701,2,44.8,2,-1.701,2,33.548,2
7900698,2025-03-21T05:19:30Z,1,-66.40297,118.22242,8,48.1,2,33.564,2,-1.696,2,48.1,2,-1.696,2,33.564,2
