PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,0.4,1,35.541,1,20.828,1,0.4,1,20.828,1,35.541,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,1.3,1,35.543,1,20.829,1,1.3,1,20.829,1,35.543,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,3.2,1,35.543,1,20.831,1,3.2,1,20.831,1,35.543,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,4.8,1,35.544,1,20.831,1,4.8,1,20.831,1,35.544,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,6.0,1,35.544,1,20.831,1,6.0,1,20.831,1,35.544,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,7.6,1,35.544,1,20.829,1,7.6,1,20.829,1,35.544,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,9.3,1,35.543,1,20.829,1,9.3,1,20.829,1,35.543,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,11.3,1,35.543,1,20.833,1,11.3,1,20.833,1,35.543,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,13.4,1,35.546,1,20.802,1,13.4,1,20.802,1,35.546,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,15.3,1,35.551,1,20.786,1,15.3,1,20.786,1,35.551,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,17.6,1,35.551,1,20.787,1,17.6,1,20.787,1,35.551,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,19.6,1,35.564,1,20.756,1,19.6,1,20.756,1,35.564,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,21.6,1,35.567,1,20.75,1,21.6,1,20.75,1,35.567,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,23.6,1,35.572,1,20.749,1,23.6,1,20.749,1,35.572,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,25.2,1,35.574,1,20.744,1,25.2,1,20.744,1,35.574,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,27.3,1,35.579,1,20.744,1,27.3,1,20.744,1,35.579,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,29.3,1,35.582,1,20.738,1,29.3,1,20.738,1,35.582,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,31.4,1,35.583,1,20.722,1,31.4,1,20.722,1,35.583,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,33.5,1,35.629,1,20.609,1,33.5,1,20.609,1,35.629,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,35.2,1,35.637,1,20.559,1,35.2,1,20.559,1,35.637,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,37.3,1,35.648,1,20.497,1,37.3,1,20.497,1,35.648,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,39.5,1,35.657,1,20.446,1,39.5,1,20.446,1,35.657,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,41.4,1,35.665,1,20.395,1,41.4,1,20.395,1,35.665,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,43.3,1,35.669,1,20.361,1,43.3,1,20.361,1,35.669,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,45.1,1,35.669,1,20.362,1,45.1,1,20.362,1,35.669,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,47.3,1,35.67,1,20.353,1,47.3,1,20.353,1,35.67,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,49.4,1,35.67,1,20.338,1,49.4,1,20.338,1,35.67,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,51.2,1,35.674,1,20.311,1,51.2,1,20.311,1,35.674,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,53.1,1,35.678,1,20.223,1,53.1,1,20.223,1,35.678,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,55.4,1,35.677,1,20.151,1,55.4,1,20.151,1,35.677,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,57.9,1,35.674,1,20.111,1,57.9,1,20.111,1,35.674,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,59.8,1,35.672,1,20.081,1,59.8,1,20.081,1,35.672,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,61.8,1,35.672,1,20.056,1,61.8,1,20.056,1,35.672,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,63.7,1,35.672,1,20.043,1,63.7,1,20.043,1,35.672,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,65.7,1,35.672,1,20.032,1,65.7,1,20.032,1,35.672,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,67.6,1,35.673,1,19.987,1,67.6,1,19.987,1,35.673,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,69.6,1,35.671,1,19.951,1,69.6,1,19.951,1,35.671,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,71.7,1,35.669,1,19.941,1,71.7,1,19.941,1,35.669,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,73.6,1,35.67,1,19.925,1,73.6,1,19.925,1,35.67,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,75.6,1,35.672,1,19.912,1,75.6,1,19.912,1,35.672,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,77.7,1,35.671,1,19.897,1,77.7,1,19.897,1,35.671,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,79.8,1,35.67,1,19.868,1,79.8,1,19.868,1,35.67,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,81.9,1,35.671,1,19.85,1,81.9,1,19.85,1,35.671,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,83.5,1,35.672,1,19.85,1,83.5,1,19.85,1,35.672,1
5905608,2025-08-18T05:37:20Z,1,-28.03555,173.98163,1,85.0,1,35.672,1,19.834,1,85.0,1,19.834,1,35.672,1
