PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,1.05,1,34.789,1,10.56,1,1.05,1,10.56,1,34.789,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,3.35,1,34.788,1,10.56,1,3.35,1,10.56,1,34.788,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,4.9,1,34.789,1,10.56,1,4.9,1,10.56,1,34.789,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,6.65,1,34.789,1,10.559,1,6.65,1,10.559,1,34.789,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,9.0,1,34.789,1,10.56,1,9.0,1,10.56,1,34.789,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,10.85,1,34.788,1,10.559,1,10.85,1,10.559,1,34.788,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,12.8,1,34.788,1,10.56,1,12.8,1,10.56,1,34.788,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,15.05,1,34.788,1,10.562,1,15.05,1,10.562,1,34.788,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,16.9,1,34.788,1,10.557,1,16.9,1,10.557,1,34.788,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,18.85,1,34.788,1,10.559,1,18.85,1,10.559,1,34.788,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,20.85,1,34.785,1,10.53,1,20.85,1,10.53,1,34.785,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,22.75,1,34.781,1,10.538,1,22.75,1,10.538,1,34.781,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,25.0,1,34.777,1,10.512,1,25.0,1,10.512,1,34.777,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,27.05,1,34.778,1,10.504,1,27.05,1,10.504,1,34.778,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,28.9,1,34.779,1,10.504,1,28.9,1,10.504,1,34.779,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,30.8,1,34.778,1,10.505,1,30.8,1,10.505,1,34.778,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,32.65,1,34.778,1,10.505,1,32.65,1,10.505,1,34.778,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,35.0,1,34.777,1,10.497,1,35.0,1,10.497,1,34.777,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,37.2,1,34.777,1,10.485,1,37.2,1,10.485,1,34.777,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,39.0,1,34.777,1,10.494,1,39.0,1,10.494,1,34.777,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,40.85,1,34.777,1,10.483,1,40.85,1,10.483,1,34.777,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,43.0,1,34.78,1,10.454,1,43.0,1,10.454,1,34.78,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,45.1,1,34.778,1,10.462,1,45.1,1,10.462,1,34.778,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,46.8,1,34.777,1,10.467,1,46.8,1,10.467,1,34.777,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,49.05,1,34.78,1,10.453,1,49.05,1,10.453,1,34.78,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,51.35,1,34.782,1,10.437,1,51.35,1,10.437,1,34.782,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,53.3,1,34.782,1,10.43,1,53.3,1,10.43,1,34.782,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,55.25,1,34.782,1,10.43,1,55.25,1,10.43,1,34.782,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,57.25,1,34.783,1,10.432,1,57.25,1,10.432,1,34.783,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,59.25,1,34.783,1,10.432,1,59.25,1,10.432,1,34.783,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,61.25,1,34.784,1,10.435,1,61.25,1,10.435,1,34.784,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,63.2,1,34.784,1,10.435,1,63.2,1,10.435,1,34.784,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,65.2,1,34.784,1,10.436,1,65.2,1,10.436,1,34.784,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,67.15,1,34.784,1,10.437,1,67.15,1,10.437,1,34.784,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,69.1,1,34.785,1,10.439,1,69.1,1,10.439,1,34.785,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,71.05,1,34.785,1,10.44,1,71.05,1,10.44,1,34.785,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,73.0,1,34.785,1,10.437,1,73.0,1,10.437,1,34.785,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,74.95,1,34.785,1,10.422,1,74.95,1,10.422,1,34.785,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,76.85,1,34.781,1,10.39,1,76.85,1,10.39,1,34.781,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,78.75,1,34.781,1,10.368,1,78.75,1,10.368,1,34.781,1
5905619,2025-12-02T18:25:47Z,1,-47.47614,151.97983,1,80.65,1,34.782,1,10.332,1,80.65,1,10.332,1,34.782,1
